Proposal Data:  Preliminary Proposal V2 - CA - Cash 
 
Proposal Date:,,,2021-10-14 
Tax Type:,,,Before Tax 
Owner Sector:,,,Commercial 
Federal Income Tax Rate:,,,0.21 
State Income Tax Rate:,,,0.08 
Discount Rate:,,,0.05 
Electricity Escalation Rate:,,,0.03 
 
Proposal Summary Table,,,"IRR - Term","LCOE PV Generation","Net Present Value","Payback Period","Total Payments","Total Incentives","Net Payments","Electric Bill Savings - Term","Upfront Payment" 
Cash Purchase,,,0.2457,0.0218,5968484.7995,3.768,2542125.6,1125399.0031,1416726.5969,15833210.038,2542125.6 
 
 
 
Facility 1 Data:  California 
 
Project Cost and Utility Data,,,,,Solar PV System Data,,,,,Energy Storage System Data,,,,,FacilityLocation,,,,,Rate Schedules 
7/22/2021,15:30,3701.02058,963.64619,0,0,2737.37439,, 
7/22/2021,15:45,3693.58055,918.52302,0,0,2775.05753,, 
7/22/2021,16:00,3685.99272,873.39984,0,0,2812.59288,, 
7/22/2021,16:15,3677.89267,828.27667,0,0,2849.616,, 
7/22/2021,16:30,3668.61986,783.1535,0,0,2885.46636,, 
7/22/2021,16:45,3336.58947,721.79567,0,0,2614.7938,, 
7/22/2021,17:00,3245.29291,660.43784,0,0,2584.85507,, 
7/22/2021,17:15,3013.52576,599.08002,0,0,2414.44574,, 
7/22/2021,17:30,2544.93279,537.72219,0,0,2007.2105999999999,, 
7/22/2021,17:45,2299.99652,465.49715,0,0,1834.4993700000002,, 
7/22/2021,18:00,2018.45662,393.27211,0,0,1625.18451,, 
7/22/2021,18:15,1693.94087,321.04707,0,0,1372.8937999999998,, 
7/22/2021,18:30,1319.37833,248.82203,0,0,1070.5563,, 
7/22/2021,18:45,1087.3713,193.19417,0,0,894.17713,, 
7/22/2021,19:00,1087.3713,137.56632,0,0,949.80498,, 
7/22/2021,19:15,1712.90793,81.93846,0,0,1630.96947,, 
7/22/2021,19:30,1880.10606,26.3106,0,0,1853.79546,, 
7/22/2021,19:45,1979.12045,19.73295,0,0,1959.3874999999998,, 
7/22/2021,20:00,2105.26913,13.1553,0,0,2092.1138300000002,, 
7/22/2021,20:15,2248.90808,6.57765,0,0,2242.33043,, 
7/22/2021,20:30,2361.53616,0,0,0,2361.53616,, 
7/22/2021,20:45,2386.63643,0,0,0,2386.63643,, 
7/22/2021,21:00,2385.00888,0,0,0,2385.00888,, 
7/22/2021,21:15,2364.53919,0,0,0,2364.53919,, 
7/22/2021,21:30,2335.96132,0,0,0,2335.96132,, 
7/22/2021,21:45,2315.21306,0,0,0,2315.21306,, 
7/22/2021,22:00,2325.71441,0,0,0,2325.71441,, 
7/22/2021,22:15,2403.41695,0,0,0,2403.41695,, 
7/22/2021,22:30,2605.46733,0,0,0,2605.46733,, 
7/22/2021,22:45,3024.22738,0,0,0,3024.22738,, 
7/22/2021,23:00,3024.22738,0,0,0,3024.22738,, 
7/22/2021,23:15,3024.22738,0,0,0,3024.22738,, 
7/22/2021,23:30,3024.22738,0,0,0,3024.22738,, 
7/22/2021,23:45,3024.22738,0,0,0,3024.22738,, 
7/23/2021,00:00,3024.22738,0,0,0,3024.22738,, 
7/23/2021,00:15,3024.22738,0,0,0,3024.22738,, 
7/23/2021,00:30,3024.22738,0,0,0,3024.22738,, 
7/23/2021,00:45,3024.22738,0,0,0,3024.22738,, 
7/23/2021,01:00,3024.22738,0,0,0,3024.22738,, 
7/23/2021,01:15,3024.22738,0,0,0,3024.22738,, 
7/23/2021,01:30,3024.22738,0,0,0,3024.22738,, 
7/23/2021,01:45,3024.22738,0,0,0,3024.22738,, 
7/23/2021,02:00,3024.22738,0,0,0,3024.22738,, 
7/23/2021,02:15,3024.22738,0,0,0,3024.22738,, 
7/23/2021,02:30,3024.22738,0,0,0,3024.22738,, 
7/23/2021,02:45,3024.22738,0,0,0,3024.22738,, 
7/23/2021,03:00,3024.22738,0,0,0,3024.22738,, 
7/23/2021,03:15,3024.22738,0,0,0,3024.22738,, 
7/23/2021,03:30,3024.22738,0,0,0,3024.22738,, 
7/23/2021,03:45,3024.22738,0,0,0,3024.22738,, 
7/23/2021,04:00,3024.22738,0,0,0,3024.22738,, 
7/23/2021,04:15,3024.22738,0,0,0,3024.22738,, 
7/23/2021,04:30,3024.22738,0,0,0,3024.22738,, 
7/23/2021,04:45,3024.22738,0,0,0,3024.22738,, 
7/23/2021,05:00,3024.22738,0,0,0,3024.22738,, 
7/23/2021,05:15,3024.22738,0,0,0,3024.22738,, 
7/23/2021,05:30,3024.22738,0,0,0,3024.22738,, 
7/23/2021,05:45,2988.64679,8.73316,0,0,2979.9136299999996,, 
7/23/2021,06:00,2953.0662,17.46632,0,0,2935.59988,, 
7/23/2021,06:15,2917.48561,26.19948,0,0,2891.28613,, 
7/23/2021,06:30,2881.90502,34.93264,0,0,2846.97238,, 
7/23/2021,06:45,3008.78402,75.02765,0,0,2933.75637,, 
7/23/2021,07:00,3135.66302,115.12266,0,0,3020.54036,, 
7/23/2021,07:15,3262.54203,155.21767,0,0,3107.32436,, 
7/23/2021,07:30,3389.42103,195.31269,0,0,3194.1083399999998,, 
7/23/2021,07:45,3510.49889,259.6318,0,0,3250.8670899999997,, 
7/23/2021,08:00,3631.57675,323.95091,0,0,3307.62584,, 
7/23/2021,08:15,3752.6546,388.27002,0,0,3364.38458,, 
7/23/2021,08:30,3873.73246,452.58913,0,0,3421.1433300000003,, 
7/23/2021,08:45,3950.49545,514.78348,0,0,3435.71197,, 
7/23/2021,09:00,4027.25844,576.97784,0,0,3450.2806,, 
7/23/2021,09:15,4088.23177,639.1722,0,0,3449.05957,, 
7/23/2021,09:30,4178.34855,701.36656,0,0,3476.9819899999998,, 
7/23/2021,09:45,4173.40444,752.98378,0,0,3420.42066,, 
7/23/2021,10:00,4172.15637,804.601,0,0,3367.5553699999996,, 
7/23/2021,10:15,4172.59628,856.21822,0,0,3316.37806,, 
7/23/2021,10:30,4173.60106,907.83544,0,0,3265.76562,, 
7/23/2021,10:45,4173.92307,929.62658,0,0,3244.2964899999997,, 
7/23/2021,11:00,4173.85523,951.41772,0,0,3222.43751,, 
7/23/2021,11:15,4173.22426,973.20886,0,0,3200.0154,, 
7/23/2021,11:30,4172.0002,995,0,0,3177.0002000000004,, 
7/23/2021,11:45,4104.06701,995,0,0,3109.0670099999998,, 
7/23/2021,12:00,4038.19149,995,0,0,3043.19149,, 
7/23/2021,12:15,3976.7188,995,0,0,2981.7188,, 
7/23/2021,12:30,3926.95473,995,0,0,2931.95473,, 
7/23/2021,12:45,3997.95418,995,0,0,3002.95418,, 
7/23/2021,13:00,4068.95363,995,0,0,3073.95363,, 
7/23/2021,13:15,3919.13585,995,0,0,2924.13585,, 
7/23/2021,13:30,3858.65245,995,0,0,2863.65245,, 
7/23/2021,13:45,3783.37919,995,0,0,2788.37919,, 
7/23/2021,14:00,3736.82485,995,0,0,2741.82485,, 
7/23/2021,14:15,3709.11306,995,0,0,2714.11306,, 
7/23/2021,14:30,3693.37295,995,0,0,2698.37295,, 
7/23/2021,14:45,3685.95224,982.36689,0,0,2703.5853500000003,, 
7/23/2021,15:00,3682.63506,969.73378,0,0,2712.90128,, 
7/23/2021,15:15,3681.27545,957.10067,0,0,2724.1747800000003,, 
7/23/2021,15:30,3680.43957,944.46756,0,0,2735.97201,, 
7/23/2021,15:45,3672.93651,897.97381,0,0,2774.9627,, 
7/23/2021,16:00,3664.61924,851.48006,0,0,2813.13918,, 
7/23/2021,16:15,3655.23472,804.98631,0,0,2850.24841,, 
7/23/2021,16:30,3644.5407,758.49256,0,0,2886.04814,, 
7/23/2021,16:45,3311.16008,695.75437,0,0,2615.40571,, 
7/23/2021,17:00,3216.6839,633.01617,0,0,2583.66773,, 
7/23/2021,17:15,3008.99016,570.27798,0,0,2438.71218,, 
7/23/2021,17:30,2544.26377,507.53978,0,0,2036.72399,, 
7/23/2021,17:45,2299.38422,443.16527,0,0,1856.21895,, 
7/23/2021,18:00,2017.9336,378.79076,0,0,1639.14284,, 
7/23/2021,18:15,1693.54536,314.41625,0,0,1379.12911,, 
7/23/2021,18:30,1319.15485,250.04173,0,0,1069.11312,, 
7/23/2021,18:45,1087.3713,193.98396,0,0,893.38734,, 
7/23/2021,19:00,1087.3713,137.92619,0,0,949.44511,, 
7/23/2021,19:15,1712.90793,81.86841,0,0,1631.03952,, 
7/23/2021,19:30,1880.10606,25.81064,0,0,1854.2954200000001,, 
7/23/2021,19:45,1979.12045,19.35798,0,0,1959.76247,, 
7/23/2021,20:00,2105.26913,12.90532,0,0,2092.3638100000003,, 
7/23/2021,20:15,2248.90808,6.45266,0,0,2242.4554200000002,, 
7/23/2021,20:30,2361.53616,0,0,0,2361.53616,, 
7/23/2021,20:45,2386.63643,0,0,0,2386.63643,, 
7/23/2021,21:00,2385.00888,0,0,0,2385.00888,, 
7/23/2021,21:15,2364.53919,0,0,0,2364.53919,, 
7/23/2021,21:30,2335.96132,0,0,0,2335.96132,, 
7/23/2021,21:45,2315.21306,0,0,0,2315.21306,, 
7/23/2021,22:00,2325.71441,0,0,0,2325.71441,, 
7/23/2021,22:15,2403.41695,0,0,0,2403.41695,, 
7/23/2021,22:30,2605.46733,0,0,0,2605.46733,, 
7/23/2021,22:45,3024.22738,0,0,0,3024.22738,, 
7/23/2021,23:00,3024.22738,0,0,0,3024.22738,, 
7/23/2021,23:15,3024.22738,0,0,0,3024.22738,, 
7/23/2021,23:30,3024.22738,0,0,0,3024.22738,, 
7/23/2021,23:45,3024.22738,0,0,0,3024.22738,, 
7/24/2021,00:00,3024.22738,0,0,0,3024.22738,, 
7/24/2021,00:15,3024.22738,0,0,0,3024.22738,, 
7/24/2021,00:30,3024.22738,0,0,0,3024.22738,, 
7/24/2021,00:45,3024.22738,0,0,0,3024.22738,, 
7/24/2021,01:00,3024.22738,0,0,0,3024.22738,, 
7/24/2021,01:15,3024.22738,0,0,0,3024.22738,, 
7/24/2021,01:30,3024.22738,0,0,0,3024.22738,, 
7/24/2021,01:45,3024.22738,0,0,0,3024.22738,, 
7/24/2021,02:00,3024.22738,0,0,0,3024.22738,, 
7/24/2021,02:15,3024.22738,0,0,0,3024.22738,, 
7/24/2021,02:30,3024.22738,0,0,0,3024.22738,, 
7/24/2021,02:45,3024.22738,0,0,0,3024.22738,, 
7/24/2021,03:00,3024.22738,0,0,0,3024.22738,, 
7/24/2021,03:15,3024.22738,0,0,0,3024.22738,, 
7/24/2021,03:30,3024.22738,0,0,0,3024.22738,, 
7/24/2021,03:45,3024.22738,0,0,0,3024.22738,, 
7/24/2021,04:00,3024.22738,0,0,0,3024.22738,, 
7/24/2021,04:15,3024.22738,0,0,0,3024.22738,, 
7/24/2021,04:30,3024.22738,0,0,0,3024.22738,, 
7/24/2021,04:45,3024.22738,0,0,0,3024.22738,, 
7/24/2021,05:00,3024.22738,0,0,0,3024.22738,, 
7/24/2021,05:15,3024.22738,0,0,0,3024.22738,, 
7/24/2021,05:30,3024.22738,0,0,0,3024.22738,, 
7/24/2021,05:45,2968.97421,5.18772,0,0,2963.78649,, 
7/24/2021,06:00,2913.72105,10.37544,0,0,2903.3456100000003,, 
7/24/2021,06:15,2858.46788,15.56316,0,0,2842.90472,, 
7/24/2021,06:30,2803.21472,20.75088,0,0,2782.46384,, 
7/24/2021,06:45,2822.88729,67.43097,0,0,2755.4563200000002,, 
7/24/2021,07:00,2842.55987,114.11107,0,0,2728.4488,, 
7/24/2021,07:15,2862.23244,160.79117,0,0,2701.4412700000003,, 
7/24/2021,07:30,2881.90502,207.47127,0,0,2674.43375,, 
7/24/2021,07:45,2888.16906,267.91458,0,0,2620.25448,, 
7/24/2021,08:00,2894.43311,328.3579,0,0,2566.07521,, 
7/24/2021,08:15,2900.69716,388.80121,0,0,2511.89595,, 
7/24/2021,08:30,2906.9612,449.24453,0,0,2457.7166700000002,, 
7/24/2021,08:45,2967.00661,511.00507,0,0,2456.0015399999997,, 
7/24/2021,09:00,3027.05202,572.76561,0,0,2454.28641,, 
7/24/2021,09:15,3087.09742,634.52615,0,0,2452.57127,, 
7/24/2021,09:30,3147.14283,696.28669,0,0,2450.85614,, 
7/24/2021,09:45,3147.91819,749.28842,0,0,2398.62977,, 
7/24/2021,10:00,3148.69355,802.29016,0,0,2346.40339,, 
7/24/2021,10:15,3149.46891,855.29189,0,0,2294.17702,, 
7/24/2021,10:30,3150.24426,908.29363,0,0,2241.95063,, 
7/24/2021,10:45,3151.36045,929.97022,0,0,2221.39023,, 
7/24/2021,11:00,3152.47663,951.64681,0,0,2200.82982,, 
7/24/2021,11:15,3153.59281,973.32341,0,0,2180.2694,, 
7/24/2021,11:30,3154.70899,995,0,0,2159.70899,, 
7/24/2021,11:45,3088.29834,995,0,0,2093.29834,, 
7/24/2021,12:00,3021.8877,995,0,0,2026.8877000000002,, 
7/24/2021,12:15,2955.47705,995,0,0,1960.47705,, 
7/24/2021,12:30,2889.0664,995,0,0,1894.0664000000002,, 
7/24/2021,12:45,2889.63144,995,0,0,1894.63144,, 
7/24/2021,13:00,2890.19647,995,0,0,1895.1964699999999,, 
7/24/2021,13:15,2890.76151,995,0,0,1895.7615099999998,, 
7/24/2021,13:30,2891.32655,995,0,0,1896.3265500000002,, 
7/24/2021,13:45,2891.98909,995,0,0,1896.98909,, 
7/24/2021,14:00,2892.65162,995,0,0,1897.65162,, 
7/24/2021,14:15,2893.31416,995,0,0,1898.31416,, 
7/24/2021,14:30,2893.9767,995,0,0,1898.9767000000002,, 
7/24/2021,14:45,2894.42277,987.35839,0,0,1907.0643800000003,, 
7/24/2021,15:00,2894.86884,979.71678,0,0,1915.1520600000001,, 
7/24/2021,15:15,2895.31491,972.07517,0,0,1923.23974,, 
7/24/2021,15:30,2895.76098,964.43356,0,0,1931.32742,, 
7/24/2021,15:45,2872.62442,916.96414,0,0,1955.66028,, 
7/24/2021,16:00,2849.48785,869.49472,0,0,1979.9931299999998,, 
7/24/2021,16:15,2826.35129,822.0253,0,0,2004.32599,, 
7/24/2021,16:30,2803.21472,774.55588,0,0,2028.65884,, 
7/24/2021,16:45,2803.21472,713.58145,0,0,2089.63327,, 
7/24/2021,17:00,2803.21472,652.60703,0,0,2150.60769,, 
7/24/2021,17:15,2803.21472,591.63261,0,0,2211.58211,, 
7/24/2021,17:30,2803.21472,530.65819,0,0,2272.55653,, 
7/24/2021,17:45,2803.21472,461.31303,0,0,2341.9016899999997,, 
7/24/2021,18:00,2803.21472,391.96787,0,0,2411.24685,, 
7/24/2021,18:15,2803.21472,322.62271,0,0,2480.59201,, 
7/24/2021,18:30,2803.21472,253.27755,0,0,2549.93717,, 
7/24/2021,18:45,2812.42358,196.13357,0,0,2616.29001,, 
7/24/2021,19:00,2821.63244,138.9896,0,0,2682.64284,, 
7/24/2021,19:15,2830.8413,81.84562,0,0,2748.99568,, 
7/24/2021,19:30,2840.05016,24.70165,0,0,2815.34851,, 
7/24/2021,19:45,2886.09447,18.52624,0,0,2867.56823,, 
7/24/2021,20:00,2932.13877,12.35082,0,0,2919.78795,, 
7/24/2021,20:15,2978.18307,6.17541,0,0,2972.00766,, 
7/24/2021,20:30,3024.22738,0,0,0,3024.22738,, 
7/24/2021,20:45,3024.22738,0,0,0,3024.22738,, 
7/24/2021,21:00,3024.22738,0,0,0,3024.22738,, 
7/24/2021,21:15,3024.22738,0,0,0,3024.22738,, 
7/24/2021,21:30,3024.22738,0,0,0,3024.22738,, 
7/24/2021,21:45,3024.22738,0,0,0,3024.22738,, 
7/24/2021,22:00,3024.22738,0,0,0,3024.22738,, 
7/24/2021,22:15,3024.22738,0,0,0,3024.22738,, 
7/24/2021,22:30,3024.22738,0,0,0,3024.22738,, 
7/24/2021,22:45,3024.22738,0,0,0,3024.22738,, 
7/24/2021,23:00,3024.22738,0,0,0,3024.22738,, 
7/24/2021,23:15,3024.22738,0,0,0,3024.22738,, 
7/24/2021,23:30,3024.22738,0,0,0,3024.22738,, 
7/24/2021,23:45,3024.22738,0,0,0,3024.22738,, 
7/25/2021,00:00,3024.22738,0,0,0,3024.22738,, 
7/25/2021,00:15,3024.22738,0,0,0,3024.22738,, 
7/25/2021,00:30,3024.22738,0,0,0,3024.22738,, 
7/25/2021,00:45,3024.22738,0,0,0,3024.22738,, 
7/25/2021,01:00,3024.22738,0,0,0,3024.22738,, 
7/25/2021,01:15,3024.22738,0,0,0,3024.22738,, 
7/25/2021,01:30,3024.22738,0,0,0,3024.22738,, 
7/25/2021,01:45,3024.22738,0,0,0,3024.22738,, 
7/25/2021,02:00,3024.22738,0,0,0,3024.22738,, 
7/25/2021,02:15,3024.22738,0,0,0,3024.22738,, 
7/25/2021,02:30,3024.22738,0,0,0,3024.22738,, 
7/25/2021,02:45,3024.22738,0,0,0,3024.22738,, 
7/25/2021,03:00,3024.22738,0,0,0,3024.22738,, 
7/25/2021,03:15,3024.22738,0,0,0,3024.22738,, 
7/25/2021,03:30,3024.22738,0,0,0,3024.22738,, 
7/25/2021,03:45,3024.22738,0,0,0,3024.22738,, 
7/25/2021,04:00,3024.22738,0,0,0,3024.22738,, 
7/25/2021,04:15,3024.22738,0,0,0,3024.22738,, 
7/25/2021,04:30,3024.22738,0,0,0,3024.22738,, 
7/25/2021,04:45,3024.22738,0,0,0,3024.22738,, 
7/25/2021,05:00,3024.22738,0,0,0,3024.22738,, 
7/25/2021,05:15,3024.22738,0,0,0,3024.22738,, 
7/25/2021,05:30,3024.22738,0,0,0,3024.22738,, 
7/25/2021,05:45,2968.97421,7.7827,0,0,2961.1915099999997,, 
7/25/2021,06:00,2913.72105,15.5654,0,0,2898.15565,, 
7/25/2021,06:15,2858.46788,23.34809,0,0,2835.11979,, 
7/25/2021,06:30,2803.21472,31.13079,0,0,2772.08393,, 
7/25/2021,06:45,2803.21472,71.88244,0,0,2731.33228,, 
7/25/2021,07:00,2803.21472,112.63409,0,0,2690.58063,, 
7/25/2021,07:15,2803.21472,153.38574,0,0,2649.82898,, 
7/25/2021,07:30,2803.21472,194.13739,0,0,2609.07733,, 
7/25/2021,07:45,2803.21472,257.63598,0,0,2545.57874,, 
7/25/2021,08:00,2803.21472,321.13457,0,0,2482.08015,, 
7/25/2021,08:15,2803.21472,384.63316,0,0,2418.58156,, 
7/25/2021,08:30,2803.21472,448.13175,0,0,2355.08297,, 
7/25/2021,08:45,2803.21472,511.55216,0,0,2291.6625599999998,, 
7/25/2021,09:00,2803.21472,574.97256,0,0,2228.24216,, 
7/25/2021,09:15,2803.21472,638.39297,0,0,2164.82175,, 
7/25/2021,09:30,2803.21472,701.81338,0,0,2101.40134,, 
7/25/2021,09:45,2803.21472,749.03048,0,0,2054.18424,, 
7/25/2021,10:00,2803.21472,796.24759,0,0,2006.96713,, 
7/25/2021,10:15,2803.21472,843.4647,0,0,1959.75002,, 
7/25/2021,10:30,2803.21472,890.68181,0,0,1912.53291,, 
7/25/2021,10:45,2803.21472,916.76136,0,0,1886.45336,, 
7/25/2021,11:00,2803.21472,942.84091,0,0,1860.37381,, 
7/25/2021,11:15,2803.21472,968.92045,0,0,1834.2942699999999,, 
7/25/2021,11:30,2803.21472,995,0,0,1808.21472,, 
7/25/2021,11:45,2803.21472,995,0,0,1808.21472,, 
7/25/2021,12:00,2803.21472,995,0,0,1808.21472,, 
7/25/2021,12:15,2803.21472,995,0,0,1808.21472,, 
7/25/2021,12:30,2803.21472,995,0,0,1808.21472,, 
7/25/2021,12:45,2803.21472,995,0,0,1808.21472,, 
7/25/2021,13:00,2803.21472,995,0,0,1808.21472,, 
7/25/2021,13:15,2803.21472,995,0,0,1808.21472,, 
7/25/2021,13:30,2803.21472,995,0,0,1808.21472,, 
7/25/2021,13:45,2803.21472,995,0,0,1808.21472,, 
7/25/2021,14:00,2803.21472,995,0,0,1808.21472,, 
7/25/2021,14:15,2803.21472,995,0,0,1808.21472,, 
7/25/2021,14:30,2803.21472,995,0,0,1808.21472,, 
7/25/2021,14:45,2803.21472,986.03659,0,0,1817.1781299999998,, 
7/25/2021,15:00,2803.21472,977.07319,0,0,1826.1415299999999,, 
7/25/2021,15:15,2803.21472,968.10978,0,0,1835.10494,, 
7/25/2021,15:30,2803.21472,959.14638,0,0,1844.0683399999998,, 
7/25/2021,15:45,2803.21472,911.24055,0,0,1891.97417,, 
7/25/2021,16:00,2803.21472,863.33472,0,0,1939.88,, 
7/25/2021,16:15,2803.21472,815.42889,0,0,1987.7858299999998,, 
7/25/2021,16:30,2803.21472,767.52306,0,0,2035.69166,, 
7/25/2021,16:45,2803.21472,707.68191,0,0,2095.5328099999997,, 
7/25/2021,17:00,2803.21472,647.84075,0,0,2155.37397,, 
7/25/2021,17:15,2803.21472,587.99959,0,0,2215.21513,, 
7/25/2021,17:30,2803.21472,528.15844,0,0,2275.05628,, 
7/25/2021,17:45,2803.21472,459.00499,0,0,2344.20973,, 
7/25/2021,18:00,2803.21472,389.85155,0,0,2413.36317,, 
7/25/2021,18:15,2803.21472,320.6981,0,0,2482.51662,, 
7/25/2021,18:30,2803.21472,251.54466,0,0,2551.67006,, 
7/25/2021,18:45,2812.42358,194.28094,0,0,2618.14264,, 
7/25/2021,19:00,2821.63244,137.01721,0,0,2684.61523,, 
7/25/2021,19:15,2830.8413,79.75349,0,0,2751.08781,, 
7/25/2021,19:30,2840.05016,22.48977,0,0,2817.5603899999996,, 
7/25/2021,19:45,2886.09447,16.86733,0,0,2869.22714,, 
7/25/2021,20:00,2932.13877,11.24489,0,0,2920.89388,, 
7/25/2021,20:15,2978.18307,5.62244,0,0,2972.56063,, 
7/25/2021,20:30,3024.22738,0,0,0,3024.22738,, 
7/25/2021,20:45,3024.22738,0,0,0,3024.22738,, 
7/25/2021,21:00,3024.22738,0,0,0,3024.22738,, 
7/25/2021,21:15,3024.22738,0,0,0,3024.22738,, 
7/25/2021,21:30,3024.22738,0,0,0,3024.22738,, 
7/25/2021,21:45,3024.22738,0,0,0,3024.22738,, 
7/25/2021,22:00,3024.22738,0,0,0,3024.22738,, 
7/25/2021,22:15,3024.22738,0,0,0,3024.22738,, 
7/25/2021,22:30,3024.22738,0,0,0,3024.22738,, 
7/25/2021,22:45,3024.22738,0,0,0,3024.22738,, 
7/25/2021,23:00,3024.22738,0,0,0,3024.22738,, 
7/25/2021,23:15,3024.22738,0,0,0,3024.22738,, 
7/25/2021,23:30,3024.22738,0,0,0,3024.22738,, 
7/25/2021,23:45,3024.22738,0,0,0,3024.22738,, 
7/26/2021,00:00,3024.22738,0,0,0,3024.22738,, 
7/26/2021,00:15,3024.22738,0,0,0,3024.22738,, 
7/26/2021,00:30,3024.22738,0,0,0,3024.22738,, 
7/26/2021,00:45,3024.22738,0,0,0,3024.22738,, 
7/26/2021,01:00,3024.22738,0,0,0,3024.22738,, 
7/26/2021,01:15,3024.22738,0,0,0,3024.22738,, 
7/26/2021,01:30,3024.22738,0,0,0,3024.22738,, 
7/26/2021,01:45,3024.22738,0,0,0,3024.22738,, 
7/26/2021,02:00,3024.22738,0,0,0,3024.22738,, 
7/26/2021,02:15,3024.22738,0,0,0,3024.22738,, 
7/26/2021,02:30,3024.22738,0,0,0,3024.22738,, 
7/26/2021,02:45,3024.22738,0,0,0,3024.22738,, 
7/26/2021,03:00,3024.22738,0,0,0,3024.22738,, 
7/26/2021,03:15,3024.22738,0,0,0,3024.22738,, 
7/26/2021,03:30,3024.22738,0,0,0,3024.22738,, 
7/26/2021,03:45,3024.22738,0,0,0,3024.22738,, 
7/26/2021,04:00,3024.22738,0,0,0,3024.22738,, 
7/26/2021,04:15,3024.22738,0,0,0,3024.22738,, 
7/26/2021,04:30,3024.22738,0,0,0,3024.22738,, 
7/26/2021,04:45,3024.22738,0,0,0,3024.22738,, 
7/26/2021,05:00,3024.22738,0,0,0,3024.22738,, 
7/26/2021,05:15,3024.22738,0,0,0,3024.22738,, 
7/26/2021,05:30,3024.22738,0,0,0,3024.22738,, 
7/26/2021,05:45,2988.64679,7.83007,0,0,2980.81672,, 
7/26/2021,06:00,2953.0662,15.66015,0,0,2937.40605,, 
7/26/2021,06:15,2917.48561,23.49022,0,0,2893.99539,, 
7/26/2021,06:30,2881.90502,31.32029,0,0,2850.58473,, 
7/26/2021,06:45,3008.78402,71.69788,0,0,2937.08614,, 
7/26/2021,07:00,3135.66302,112.07546,0,0,3023.58756,, 
7/26/2021,07:15,3262.54203,152.45304,0,0,3110.08899,, 
7/26/2021,07:30,3389.42103,192.83063,0,0,3196.5904,, 
7/26/2021,07:45,3510.03599,256.80333,0,0,3253.2326599999997,, 
7/26/2021,08:00,3630.65094,320.77603,0,0,3309.87491,, 
7/26/2021,08:15,3751.2659,384.74873,0,0,3366.51717,, 
7/26/2021,08:30,3871.88086,448.72144,0,0,3423.1594200000004,, 
7/26/2021,08:45,3947.24146,512.30466,0,0,3434.9368000000004,, 
7/26/2021,09:00,4022.60206,575.88788,0,0,3446.71418,, 
7/26/2021,09:15,4080.30038,639.47109,0,0,3440.82929,, 
7/26/2021,09:30,4167.02705,703.05431,0,0,3463.9727399999997,, 
7/26/2021,09:45,4163.09931,756.59327,0,0,3406.5060399999998,, 
7/26/2021,10:00,4163.13368,810.13222,0,0,3353.00146,, 
7/26/2021,10:15,4164.97787,863.67117,0,0,3301.3066999999996,, 
7/26/2021,10:30,4167.43868,917.21013,0,0,3250.2285500000003,, 
7/26/2021,10:45,4168.43368,936.65759,0,0,3231.7760900000003,, 
7/26/2021,11:00,4169.03667,956.10506,0,0,3212.9316100000005,, 
7/26/2021,11:15,4169.07334,975.55253,0,0,3193.52081,, 
7/26/2021,11:30,4168.51983,995,0,0,3173.51983,, 
7/26/2021,11:45,4100.39085,995,0,0,3105.39085,, 
7/26/2021,12:00,4034.41722,995,0,0,3039.41722,, 
7/26/2021,12:15,3973.37497,995,0,0,2978.37497,, 
7/26/2021,12:30,3923.80554,995,0,0,2928.80554,, 
7/26/2021,12:45,3994.75588,995,0,0,2999.75588,, 
7/26/2021,13:00,4065.70623,995,0,0,3070.70623,, 
7/26/2021,13:15,3915.77616,995,0,0,2920.77616,, 
7/26/2021,13:30,3855.04491,995,0,0,2860.04491,, 
7/26/2021,13:45,3778.08184,995,0,0,2783.08184,, 
7/26/2021,14:00,3729.7098,995,0,0,2734.7098,, 
7/26/2021,14:15,3700.12605,995,0,0,2705.12605,, 
7/26/2021,14:30,3682.49481,995,0,0,2687.49481,, 
7/26/2021,14:45,3671.25503,987.00136,0,0,2684.25367,, 
7/26/2021,15:00,3664.05726,979.00272,0,0,2685.05454,, 
7/26/2021,15:15,3658.75593,971.00408,0,0,2687.7518499999996,, 
7/26/2021,15:30,3653.90238,963.00544,0,0,2690.89694,, 
7/26/2021,15:45,3646.13364,916.46034,0,0,2729.6733,, 
7/26/2021,16:00,3637.53878,869.91525,0,0,2767.62353,, 
7/26/2021,16:15,3627.86365,823.37016,0,0,2804.49349,, 
7/26/2021,16:30,3616.86744,776.82506,0,0,2840.04238,, 
7/26/2021,16:45,3305.73586,713.80689,0,0,2591.92897,, 
7/26/2021,17:00,3214.64216,650.78872,0,0,2563.85344,, 
7/26/2021,17:15,3002.23572,587.77055,0,0,2414.4651700000004,, 
7/26/2021,17:30,2541.3464,524.75238,0,0,2016.59402,, 
7/26/2021,17:45,2296.71422,454.40784,0,0,1842.3063799999998,, 
7/26/2021,18:00,2015.65293,384.0633,0,0,1631.58963,, 
7/26/2021,18:15,1691.82071,313.71876,0,0,1378.10195,, 
7/26/2021,18:30,1318.18033,243.37422,0,0,1074.80611,, 
7/26/2021,18:45,1087.3713,188.10099,0,0,899.27031,, 
7/26/2021,19:00,1087.3713,132.82776,0,0,954.54354,, 
7/26/2021,19:15,1712.90793,77.55453,0,0,1635.3534,, 
7/26/2021,19:30,1880.10606,22.2813,0,0,1857.82476,, 
